ID_LOC	MEAS_DATE	MEAS_TIME	SITE	SITE_PLOT	PAI_DEVICE_LAB	PAI_DEVICE_TYPE	PAI_MEAS_TYPE	ID_MEAS	PAI	GAP1	GAP2	GAP3	GAP4	GAP5	BAD_READINGS
PUE_CP1_MEAS4	20210608	21:22:07	PUE	CP1	CEFE	LICOR_LAI2200	BELOW	4	2.97494	0.138292	0.17264	0.0984687	0.0780272	0.0478425	NA
PUE_CP1_MEAS5	20210608	21:22:32	PUE	CP1	CEFE	LICOR_LAI2200	BELOW	5	3.2487	0.0367401	0.0670833	0.111312	0.0894251	0.0435175	NA
PUE_CP1_MEAS6	20210608	21:23:03	PUE	CP1	CEFE	LICOR_LAI2200	BELOW	6	2.67199	0.151103	0.135478	0.174873	0.126538	0.048671	NA
PUE_CP1_MEAS7	20210608	21:23:37	PUE	CP1	CEFE	LICOR_LAI2200	BELOW	7	3.00131	0.282438	0.136933	0.120317	0.0757364	0.0346939	NA
PUE_CP1_MEAS8	20210608	21:25:35	PUE	CP1	CEFE	LICOR_LAI2200	BELOW	8	2.47977	0.116737	0.227874	0.188809	0.123601	0.0646223	NA
PUE_CP1_MEAS9	20210608	21:26:39	PUE	CP1	CEFE	LICOR_LAI2200	BELOW	9	3.11101	0.149351	0.0937761	0.0831516	0.0881234	0.0509512	NA
PUE_CP1_MEAS10	20210608	21:51:38	PUE	CP1	CEFE	LICOR_LAI2200	BELOW	10	2.41014	0.502013	0.311144	0.195959	0.100029	0.050566	NA
PUE_CP1_MEAS11	20210608	21:52:10	PUE	CP1	CEFE	LICOR_LAI2200	BELOW	11	2.65214	0.248379	0.233099	0.154527	0.0982384	0.0442239	NA
PUE_CP1_MEAS12	20210608	21:52:40	PUE	CP1	CEFE	LICOR_LAI2200	BELOW	12	2.62351	0.527658	0.310361	0.159394	0.0846939	0.0349124	NA
PUE_CP1_MEAS13	20210608	21:53:23	PUE	CP1	CEFE	LICOR_LAI2200	BELOW	13	2.26386	0.25165	0.209782	0.201572	0.116421	0.128588	NA
PUE_CP1_MEAS14	20210608	21:53:48	PUE	CP1	CEFE	LICOR_LAI2200	BELOW	14	2.39379	0.210756	0.237255	0.174574	0.146513	0.0629795	NA
PUE_CP1_MEAS15	20210608	21:54:18	PUE	CP1	CEFE	LICOR_LAI2200	BELOW	15	2.98672	0.0656436	0.150965	0.117302	0.0750864	0.055931	NA
PUE_CP1_MEAS16	20210608	21:54:39	PUE	CP1	CEFE	LICOR_LAI2200	BELOW	16	2.79974	0.308302	0.080345	0.200534	0.13324	0.0301861	NA
PUE_CP1_MEAS17	20210608	21:55:11	PUE	CP1	CEFE	LICOR_LAI2200	BELOW	17	2.31312	0.355275	0.336627	0.301639	0.120101	0.0348856	NA
PUE_CP1_MEAS1	20210810	06:45:37	PUE	CP1	CEFE	LICOR_LAI2200	BELOW	1	1.93819	0.382593	0.499205	0.448531	0.180957	0.035639	NA
PUE_CP1_MEAS2	20210810	06:45:57	PUE	CP1	CEFE	LICOR_LAI2200	BELOW	2	2.14466	0.241798	0.30097	0.238634	0.172419	0.069551	NA
PUE_CP1_MEAS3	20210810	06:46:15	PUE	CP1	CEFE	LICOR_LAI2200	BELOW	3	3.11446	0.0884008	0.116343	0.0982795	0.0866334	0.0402319	NA
PUE_CP1_MEAS4	20210810	06:46:31	PUE	CP1	CEFE	LICOR_LAI2200	BELOW	4	2.92194	0.151581	0.168173	0.1015	0.102869	0.038591	NA
PUE_CP1_MEAS5	20210810	06:46:59	PUE	CP1	CEFE	LICOR_LAI2200	BELOW	5	3.4034	0.0323466	0.0639668	0.0891023	0.0885216	0.0344289	NA
PUE_CP1_MEAS6	20210810	06:47:26	PUE	CP1	CEFE	LICOR_LAI2200	BELOW	6	2.82101	0.170152	0.146569	0.170987	0.106661	0.0313767	NA
PUE_CP1_MEAS7	20210810	06:47:51	PUE	CP1	CEFE	LICOR_LAI2200	BELOW	7	3.12774	0.250731	0.192693	0.134989	0.0568702	0.0202936	NA
PUE_CP1_MEAS8	20210810	06:48:13	PUE	CP1	CEFE	LICOR_LAI2200	BELOW	8	2.41006	0.112157	0.229641	0.245233	0.114589	0.0686155	NA
PUE_CP1_MEAS9	20210810	06:48:41	PUE	CP1	CEFE	LICOR_LAI2200	BELOW	9	3.26815	0.150591	0.104765	0.0751601	0.0706531	0.0377832	NA
PUE_CP1_MEAS10	20210810	06:49:06	PUE	CP1	CEFE	LICOR_LAI2200	BELOW	10	2.72531	0.564534	0.220492	0.168434	0.0751965	0.0348428	NA
PUE_CP1_MEAS11	20210810	06:49:28	PUE	CP1	CEFE	LICOR_LAI2200	BELOW	11	2.76424	0.283481	0.192571	0.175198	0.0806818	0.0366478	NA
PUE_CP1_MEAS12	20210810	06:49:51	PUE	CP1	CEFE	LICOR_LAI2200	BELOW	12	2.54586	0.491923	0.389888	0.184709	0.0841508	0.0327726	NA
PUE_CP1_MEAS13	20210810	06:50:15	PUE	CP1	CEFE	LICOR_LAI2200	BELOW	13	2.47141	0.237002	0.245274	0.181728	0.113214	0.0587066	NA
PUE_CP1_MEAS14	20210810	06:50:38	PUE	CP1	CEFE	LICOR_LAI2200	BELOW	14	2.71415	0.201852	0.21104	0.152158	0.0977393	0.041758	NA
PUE_CP1_MEAS15	20210810	06:50:55	PUE	CP1	CEFE	LICOR_LAI2200	BELOW	15	2.9893	0.103154	0.138626	0.119672	0.0871419	0.0412256	NA
PUE_CP1_MEAS16	20210810	06:51:14	PUE	CP1	CEFE	LICOR_LAI2200	BELOW	16	2.64217	0.377119	0.102796	0.130649	0.150443	0.0601792	NA
PUE_CP1_MEAS17	20210810	06:51:52	PUE	CP1	CEFE	LICOR_LAI2200	BELOW	17	2.33375	0.309599	0.373493	0.321678	0.12869	0.0255182	NA
PUE_CP1_MEAS1	20210810	06:52:11	PUE	CP1	CEFE	LICOR_LAI2200	BELOW	1	1.91699	0.394628	0.507535	0.458208	0.193019	0.0336376	NA
PUE_CP1_MEAS1	20210826	06:59:59	PUE	CP1	CEFE	LICOR_LAI2200	BELOW	1	1.79323	0.832757	0.536957	0.462222	0.187607	0.0420952	NA
PUE_CP1_MEAS2	20210826	07:00:22	PUE	CP1	CEFE	LICOR_LAI2200	BELOW	2	1.92289	0.631536	0.331543	0.285476	0.202479	0.0717087	NA
PUE_CP1_MEAS3	20210826	07:00:50	PUE	CP1	CEFE	LICOR_LAI2200	BELOW	3	2.7532	0.229058	0.129289	0.126903	0.106245	0.0613383	NA
PUE_CP1_MEAS4	20210826	07:01:11	PUE	CP1	CEFE	LICOR_LAI2200	BELOW	4	2.79868	0.362063	0.192323	0.0966308	0.0986034	0.0471083	NA
PUE_CP1_MEAS5	20210826	07:01:42	PUE	CP1	CEFE	LICOR_LAI2200	BELOW	5	3.01923	0.0797544	0.093432	0.104366	0.107703	0.0513397	NA
PUE_CP1_MEAS6	20210826	07:02:24	PUE	CP1	CEFE	LICOR_LAI2200	BELOW	6	2.46437	0.398427	0.18376	0.205267	0.135104	0.0452821	NA
PUE_CP1_MEAS7	20210826	07:02:54	PUE	CP1	CEFE	LICOR_LAI2200	BELOW	7	2.79742	0.65916	0.157071	0.131494	0.081314	0.0421265	NA
PUE_CP1_MEAS8	20210826	07:03:15	PUE	CP1	CEFE	LICOR_LAI2200	BELOW	8	2.20452	0.279481	0.3	0.254115	0.119091	0.0810565	NA
PUE_CP1_MEAS9	20210826	07:03:53	PUE	CP1	CEFE	LICOR_LAI2200	BELOW	9	2.85038	0.3876	0.119154	0.0907187	0.100768	0.0623377	NA
PUE_CP1_MEAS10	20210826	07:04:28	PUE	CP1	CEFE	LICOR_LAI2200	BELOW	10	2.41842	1	0.260254	0.185226	0.102661	0.0481335	NA
PUE_CP1_MEAS11	20210826	07:04:49	PUE	CP1	CEFE	LICOR_LAI2200	BELOW	11	2.47922	0.584002	0.260042	0.194349	0.0942269	0.0477387	NA
PUE_CP1_MEAS12	20210826	07:05:11	PUE	CP1	CEFE	LICOR_LAI2200	BELOW	12	2.4615	1	0.346689	0.170989	0.0889904	0.0415379	NA
PUE_CP1_MEAS13	20210826	07:05:36	PUE	CP1	CEFE	LICOR_LAI2200	BELOW	13	2.1991	0.636733	0.291699	0.215014	0.140046	0.0642458	NA
PUE_CP1_MEAS14	20210826	07:05:55	PUE	CP1	CEFE	LICOR_LAI2200	BELOW	14	2.58115	0.442104	0.224708	0.188894	0.0896313	0.0445284	NA
PUE_CP1_MEAS15	20210826	07:06:22	PUE	CP1	CEFE	LICOR_LAI2200	BELOW	15	2.66039	0.161382	0.185367	0.153888	0.101547	0.0587846	NA
PUE_CP1_MEAS16	20210826	07:06:43	PUE	CP1	CEFE	LICOR_LAI2200	BELOW	16	2.75376	0.682056	0.11018	0.198857	0.104881	0.0291787	NA
PUE_CP1_MEAS17	20210826	07:07:39	PUE	CP1	CEFE	LICOR_LAI2200	BELOW	17	2.24729	0.586897	0.444013	0.310781	0.108471	0.032786	NA
PUE_CP1_MEAS1	20210826	07:08:04	PUE	CP1	CEFE	LICOR_LAI2200	BELOW	1	1.81377	0.887141	0.586004	0.455721	0.187354	0.0356645	NA
PUE_CP1_MEAS3	20210924	07:22:56	PUE	CP1	CEFE	LICOR_LAI2200	BELOW	3	2.87388	0.109489	0.106135	0.140937	0.103855	0.0527448	NA
PUE_CP1_MEAS4	20210924	07:23:19	PUE	CP1	CEFE	LICOR_LAI2200	BELOW	4	2.83012	0.174745	0.168477	0.105843	0.109356	0.0461632	NA
PUE_CP1_MEAS5	20210924	07:23:48	PUE	CP1	CEFE	LICOR_LAI2200	BELOW	5	3.12182	0.0480997	0.0860492	0.106759	0.101683	0.0458333	NA
PUE_CP1_MEAS6	20210924	07:24:18	PUE	CP1	CEFE	LICOR_LAI2200	BELOW	6	2.60401	0.205845	0.163761	0.201755	0.123333	0.0416967	NA
PUE_CP1_MEAS7	20210924	07:24:49	PUE	CP1	CEFE	LICOR_LAI2200	BELOW	7	2.9496	0.307183	0.153367	0.121141	0.0757433	0.0368629	NA
PUE_CP1_MEAS12	20210924	07:27:21	PUE	CP1	CEFE	LICOR_LAI2200	BELOW	12	2.49672	0.525359	0.368086	0.197366	0.079347	0.0411276	NA
PUE_CP1_MEAS1	20211026	18:34:47	PUE	CP1	CEFE	LICOR_LAI2200	BELOW	1	1.93351	0.449423	0.535349	0.444046	0.167192	0.0364265	NA
PUE_CP1_MEAS2	20211026	18:35:12	PUE	CP1	CEFE	LICOR_LAI2200	BELOW	2	2.21337	0.285385	0.28014	0.251454	0.162591	0.0546644	NA
PUE_CP1_MEAS3	20211026	18:35:39	PUE	CP1	CEFE	LICOR_LAI2200	BELOW	3	2.79241	0.107175	0.120434	0.143146	0.113279	0.0565106	NA
PUE_CP1_MEAS4	20211026	18:36:07	PUE	CP1	CEFE	LICOR_LAI2200	BELOW	4	2.73179	0.179845	0.158571	0.12	0.13322	0.0465444	NA
PUE_CP1_MEAS5	20211026	18:36:35	PUE	CP1	CEFE	LICOR_LAI2200	BELOW	5	3.23164	0.0394364	0.0731328	0.0936416	0.104819	0.0417312	NA
PUE_CP1_MEAS6	20211026	18:37:43	PUE	CP1	CEFE	LICOR_LAI2200	BELOW	6	2.61833	0.190725	0.158431	0.195677	0.12501	0.042497	NA
PUE_CP1_MEAS7	20211026	18:38:16	PUE	CP1	CEFE	LICOR_LAI2200	BELOW	7	2.90182	0.308982	0.160875	0.131719	0.0775527	0.0370261	NA
PUE_CP1_MEAS8	20211026	18:38:45	PUE	CP1	CEFE	LICOR_LAI2200	BELOW	8	2.40603	0.125314	0.26932	0.261615	0.104754	0.0603268	NA
PUE_CP1_MEAS9	20211026	18:39:26	PUE	CP1	CEFE	LICOR_LAI2200	BELOW	9	3.18416	0.176897	0.106874	0.0738514	0.0778729	0.0438528	NA
PUE_CP1_MEAS10	20211026	18:40:06	PUE	CP1	CEFE	LICOR_LAI2200	BELOW	10	2.65022	0.562027	0.225535	0.165857	0.0844486	0.0399101	NA
PUE_CP1_MEAS11	20211026	18:40:28	PUE	CP1	CEFE	LICOR_LAI2200	BELOW	11	2.62898	0.235672	0.234776	0.169126	0.0981746	0.0437819	NA
PUE_CP1_MEAS12	20211026	18:40:48	PUE	CP1	CEFE	LICOR_LAI2200	BELOW	12	2.35802	0.615301	0.365181	0.209935	0.104496	0.0431453	NA
PUE_CP1_MEAS13	20211026	18:41:21	PUE	CP1	CEFE	LICOR_LAI2200	BELOW	13	2.2085	0.334832	0.279731	0.226004	0.137127	0.0766537	NA
PUE_CP1_MEAS14	20211026	18:41:42	PUE	CP1	CEFE	LICOR_LAI2200	BELOW	14	2.59022	0.218888	0.217894	0.171205	0.113604	0.0451794	NA
PUE_CP1_MEAS15	20211026	18:42:38	PUE	CP1	CEFE	LICOR_LAI2200	BELOW	15	2.8417	0.0748965	0.163644	0.141035	0.0931179	0.0519866	NA
PUE_CP1_MEAS16	20211026	18:43:21	PUE	CP1	CEFE	LICOR_LAI2200	BELOW	16	2.79577	0.354183	0.10945	0.211047	0.113603	0.0255218	NA
PUE_CP1_MEAS17	20211026	18:43:48	PUE	CP1	CEFE	LICOR_LAI2200	BELOW	17	2.17351	0.429081	0.492885	0.314361	0.127101	0.0347919	NA
PUE_CP1_MEAS1	20211026	18:44:13	PUE	CP1	CEFE	LICOR_LAI2200	BELOW	1	1.90231	0.425302	0.529884	0.446497	0.179062	0.0382677	NA
PUE_CP2_MEAS1	20210419	19:59:21	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	1	1.85921	0.500699	0.252471	0.254482	0.242091	0.116314	NA
PUE_CP2_MEAS2	20210419	20:13:13	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	2	2.18301	0.258292	0.232339	0.186894	0.185248	0.0920451	NA
PUE_CP2_MEAS3	20210419	20:09:34	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	3	2.33591	0.233575	0.136503	0.184975	0.178611	0.0919633	NA
PUE_CP2_MEAS4	20210419	20:10:07	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	4	3.13884	0.140668	0.096869	0.133188	0.0643858	0.0386787	NA
PUE_CP2_MEAS5	20210419	20:10:40	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	5	3.00405	0.214125	0.138856	0.103879	0.0741683	0.0457751	NA
PUE_CP2_MEAS6	20210419	20:11:15	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	6	1.38244	0.858929	0.750906	0.513845	0.260234	0.0856867	NA
PUE_CP2_MEAS7	20210419	20:11:42	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	7	2.17532	0.455513	0.258018	0.225403	0.144932	0.0794946	NA
PUE_CP2_MEAS8	20210419	20:12:22	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	8	1.71271	0.538444	0.493668	0.297351	0.212951	0.105071	NA
PUE_CP2_MEAS9	20210419	20:12:48	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	9	2.22352	0.290095	0.325362	0.203368	0.136983	0.0747814	NA
PUE_CP2_MEAS10	20210419	20:18:15	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	10	2.62557	0.129939	0.136979	0.142098	0.126346	0.0788858	NA
PUE_CP2_MEAS11	20210419	20:13:56	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	11	1.96795	0.849774	0.506198	0.234234	0.153819	0.0681071	NA
PUE_CP2_MEAS12	20210419	20:14:56	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	12	2.21701	0.598007	0.371992	0.233722	0.116459	0.056285	NA
PUE_CP2_MEAS13	20210419	20:15:35	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	13	2.8706	0.0808418	0.149741	0.146952	0.0884197	0.0502633	NA
PUE_CP2_MEAS14	20210419	20:16:01	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	14	2.49806	0.231033	0.142381	0.197383	0.141029	0.0596462	NA
PUE_CP2_MEAS15	20210419	20:16:34	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	15	2.14688	0.220375	0.218753	0.203117	0.183835	0.107853	NA
PUE_CP2_MEAS16	20210419	20:17:04	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	16	1.9557	0.208638	0.298488	0.334666	0.241084	0.0640525	NA
PUE_CP2_MEAS17	20210419	20:17:33	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	17	2.60058	0.13852	0.0754085	0.206838	0.150232	0.0743918	NA
PUE_CP2_MEAS1	20210608	21:35:54	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	1	2.05828	0.473953	0.271285	0.22161	0.194272	0.0809713	NA
PUE_CP2_MEAS2	20210608	21:37:10	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	2	2.38934	0.269438	0.252462	0.146133	0.134653	0.0783088	NA
PUE_CP2_MEAS3	20210608	21:37:39	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	3	2.467	0.211754	0.134048	0.15179	0.154731	0.0897157	NA
PUE_CP2_MEAS4	20210608	21:38:20	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	4	3.05611	0.125991	0.11442	0.150644	0.065873	0.0393979	NA
PUE_CP2_MEAS5	20210608	21:38:51	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	5	2.94816	0.171825	0.141835	0.117254	0.0832696	0.0440014	NA
PUE_CP2_MEAS6	20210608	21:39:13	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	6	1.25848	0.855681	0.797124	0.581889	0.307412	0.0900037	NA
PUE_CP2_MEAS7	20210608	21:39:36	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	7	2.21754	0.33768	0.243681	0.209281	0.157867	0.076236	NA
PUE_CP2_MEAS8	20210608	21:41:39	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	8	1.83034	0.50449	0.474493	0.264154	0.207871	0.0838368	NA
PUE_CP2_MEAS9	20210608	21:41:57	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	9	1.98392	0.295347	0.373872	0.298947	0.160014	0.0838269	NA
PUE_CP2_MEAS10	20210608	21:42:56	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	10	2.721	0.2619	0.123698	0.148747	0.105044	0.0580105	NA
PUE_CP2_MEAS11	20210608	21:43:22	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	11	2.2284	0.823142	0.529174	0.198861	0.0946357	0.0564888	NA
PUE_CP2_MEAS12	20210608	21:43:45	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	12	2.39508	0.430418	0.313308	0.20702	0.0975	0.0542027	NA
PUE_CP2_MEAS13	20210608	21:45:36	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	13	2.67263	0.240801	0.212818	0.153096	0.0801901	0.0602002	NA
PUE_CP2_MEAS14	20210608	21:45:57	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	14	2.63808	0.14074	0.12531	0.19693	0.126437	0.052969	NA
PUE_CP2_MEAS15	20210608	21:46:21	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	15	2.41931	0.0827918	0.175693	0.181464	0.166917	0.0815389	NA
PUE_CP2_MEAS16	20210608	21:46:48	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	16	1.93087	0.175822	0.250338	0.310266	0.269003	0.0834478	NA
PUE_CP2_MEAS17	20210608	21:47:27	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	17	2.82384	0.0759016	0.0719329	0.132173	0.17684	0.0544483	NA
PUE_CP2_MEAS1	20210810	06:55:36	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	1	2.1172	0.470213	0.283839	0.195117	0.193497	0.0725666	NA
PUE_CP2_MEAS2	20210810	06:56:20	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	2	2.28447	0.194539	0.276078	0.210005	0.149819	0.0663507	NA
PUE_CP2_MEAS3	20210810	06:56:45	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	3	2.55301	0.167069	0.110108	0.161069	0.15006	0.0805544	NA
PUE_CP2_MEAS4	20210810	06:57:19	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	4	3.00808	0.0796132	0.136372	0.135913	0.0896757	0.0346488	NA
PUE_CP2_MEAS5	20210810	06:57:45	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	5	3.00106	0.160875	0.164488	0.11677	0.0813157	0.0328587	NA
PUE_CP2_MEAS6	20210810	06:58:04	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	6	1.57059	0.844753	0.836437	0.483442	0.215244	0.0517605	NA
PUE_CP2_MEAS7	20210810	06:58:25	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	7	2.29772	0.346663	0.249532	0.193392	0.16472	0.0559774	NA
PUE_CP2_MEAS8	20210810	06:58:59	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	8	1.7687	0.40961	0.527091	0.320504	0.200822	0.0852703	NA
PUE_CP2_MEAS9	20210810	06:59:18	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	9	2.08988	0.2386	0.31946	0.245743	0.190969	0.0685905	NA
PUE_CP2_MEAS10	20210810	06:59:42	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	10	2.6564	0.288286	0.162313	0.162923	0.092303	0.0597934	NA
PUE_CP2_MEAS11	20210810	07:00:01	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	11	1.98524	0.830825	0.728163	0.244272	0.132226	0.0529293	NA
PUE_CP2_MEAS12	20210810	07:00:22	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	12	2.52407	0.440729	0.28189	0.191511	0.100897	0.0375346	NA
PUE_CP2_MEAS13	20210810	07:00:44	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	13	2.86349	0.262996	0.171155	0.14148	0.07677	0.0396794	NA
PUE_CP2_MEAS14	20210810	07:02:11	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	14	2.71211	0.140911	0.132103	0.177265	0.153616	0.0327063	NA
PUE_CP2_MEAS15	20210810	07:02:34	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	15	2.58376	0.0974765	0.195945	0.188187	0.142468	0.0432416	NA
PUE_CP2_MEAS16	20210810	07:02:55	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	16	2.05497	0.160629	0.255107	0.300255	0.236728	0.0641796	NA
PUE_CP2_MEAS17	20210810	07:03:22	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	17	2.93377	0.0951041	0.0696552	0.130616	0.144948	0.045159	NA
PUE_CP2_MEAS1	20210810	07:03:41	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	1	2.08877	0.482734	0.319857	0.213955	0.189929	0.0656958	NA
PUE_CP2_MEAS1	20210826	07:11:45	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	1	1.99757	0.978469	0.271003	0.226954	0.188991	0.0823212	NA
PUE_CP2_MEAS2	20210826	07:12:24	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	2	2.11932	0.481994	0.336341	0.167014	0.182262	0.0800481	NA
PUE_CP2_MEAS3	20210826	07:12:54	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	3	2.21662	0.454307	0.166824	0.1959	0.171239	0.0969779	NA
PUE_CP2_MEAS4	20210826	07:13:21	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	4	2.99114	0.24154	0.154031	0.117301	0.0745377	0.0358147	NA
PUE_CP2_MEAS5	20210826	07:13:48	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	5	2.91647	0.464528	0.174416	0.0991581	0.071629	0.0451244	NA
PUE_CP2_MEAS6	20210826	07:14:10	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	6	1.26176	1	0.889129	0.528078	0.301159	0.0883885	NA
PUE_CP2_MEAS7	20210826	07:14:31	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	7	1.9156	0.847638	0.293354	0.254941	0.210396	0.0824292	NA
PUE_CP2_MEAS8	20210826	07:15:14	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	8	1.54632	1	0.614077	0.319731	0.222547	0.116032	NA
PUE_CP2_MEAS9	20210826	07:15:33	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	9	2.01086	0.625047	0.415481	0.240493	0.156694	0.0722704	NA
PUE_CP2_MEAS10	20210826	07:16:04	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	10	2.917	0.396448	0.0828774	0.129129	0.0866472	0.0533676	NA
PUE_CP2_MEAS11	20210826	07:16:26	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	11	2.08732	1	0.582556	0.243059	0.12289	0.045884	NA
PUE_CP2_MEAS12	20210826	07:16:44	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	12	2.36746	0.907573	0.375118	0.202771	0.0898079	0.0460327	NA
PUE_CP2_MEAS13	20210826	07:17:10	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	13	3.41384	0.307666	0.123077	0.0722631	0.0461032	0.0274065	NA
PUE_CP2_MEAS14	20210826	07:17:29	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	14	2.42203	0.368081	0.159131	0.196264	0.149907	0.0577336	NA
PUE_CP2_MEAS15	20210826	07:17:51	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	15	2.18218	0.260045	0.251933	0.204518	0.162477	0.0913722	NA
PUE_CP2_MEAS16	20210826	07:18:14	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	16	1.82509	0.50436	0.360974	0.340673	0.242601	0.0653723	NA
PUE_CP2_MEAS17	20210826	07:18:37	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	17	2.5052	0.341819	0.101133	0.223782	0.150353	0.0554863	NA
PUE_CP2_MEAS1	20210826	07:18:58	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	1	2.0034	0.970063	0.277501	0.225936	0.184637	0.0818997	NA
PUE_CP2_MEAS1	20210924	07:34:36	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	1	2.08383	0.46645	0.270671	0.197857	0.195214	0.084354	NA
PUE_CP2_MEAS2	20210924	07:35:07	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	2	2.203	0.227577	0.289698	0.212334	0.154138	0.0788783	NA
PUE_CP2_MEAS3	20210924	07:35:33	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	3	2.54364	0.150962	0.120764	0.159654	0.14774	0.0816837	NA
PUE_CP2_MEAS4	20210924	07:36:03	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	4	3.02035	0.0736197	0.116553	0.14396	0.0861272	0.0387132	NA
PUE_CP2_MEAS5	20210924	07:36:25	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	5	2.91373	0.166587	0.173167	0.123656	0.0871869	0.0369518	NA
PUE_CP2_MEAS6	20210924	07:36:45	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	6	1.46615	0.884179	0.868251	0.512952	0.232644	0.0620702	NA
PUE_CP2_MEAS7	20210924	07:37:06	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	7	2.24847	0.359885	0.241221	0.193284	0.172524	0.0651674	NA
PUE_CP2_MEAS8	20210924	07:37:35	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	8	1.79915	0.40702	0.498235	0.3193	0.180375	0.0931733	NA
PUE_CP2_MEAS9	20210924	07:37:51	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	9	2.14519	0.226979	0.305294	0.238327	0.187375	0.0623753	NA
PUE_CP2_MEAS10	20210924	07:38:08	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	10	2.63754	0.294415	0.130069	0.178821	0.103496	0.060107	NA
PUE_CP2_MEAS11	20210924	07:38:28	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	11	1.96991	0.885677	0.696818	0.237037	0.137465	0.0565398	NA
