ID_LOC	SAMPLING_DATE	SAMPLING_TIME	SITE	SITE_PLOT	SPECIES	TREE	TREE_LEAF	TREE_LEAF_AGE	LEAFTRAIT_LAB	CHL_PROSPECT	CAR_PROSPECT	ANT_PROSPECT	EWT_PROSPECT	EWT_LAB	LMA_PROSPECT	LMA_LAB	PROT_PROSPECT	CBC_PROSPECT
PUE_CP1_QI_0290	20210719	NA	PUE	CP1	QI	290	L1	Y	TETIS	45.1	11.7	3.708769443	0.0145	0.013439751	0.0254	0.0209	0.00157	0.01753
PUE_CP1_QI_0290	20210719	NA	PUE	CP1	QI	290	L2	Y	TETIS	48.8	12.1	4.49399139	0.0135	0.015511291	0.0288	0.0244	0	0.02306
PUE_CP1_QI_0290	20210719	NA	PUE	CP1	QI	290	L3	O	TETIS	68.2	13	3.396629627	0.0146	0.017896089	0.0323	0.0272	0.0016	0.01306
PUE_CP1_QI_0290	20210719	NA	PUE	CP1	QI	290	L4	O	TETIS	46.3	12.7	5.320596543	0.0188	0.01756599	0.0306	0.0275	0.00045	0.02423
PUE_CP1_QI_0452	20210719	NA	PUE	CP1	QI	452	L1	Y	TETIS	32.2	7.5	3.85367934	NA	NA	NA	NA	0	0.01404
PUE_CP1_QI_0452	20210719	NA	PUE	CP1	QI	452	L2	Y	TETIS	25.8	7.4	2.988307686	0.0111	0.015561817	0.0228	0.0183	0.00134	0.00811
PUE_CP1_QI_0452	20210719	NA	PUE	CP1	QI	452	L3	O	TETIS	64	13.1	3.648217685	0.0156	0.014014477	0.0224	0.0193	0.00439	0.01258
PUE_CP1_QI_0618	20210719	NA	PUE	CP1	QI	618	L1	O	TETIS	49.9	13	3.646292975	0.0165	0.01653443	0.0188	0.0183	0.00042	0.01366
PUE_CP1_QI_0618	20210719	NA	PUE	CP1	QI	618	L2	Y	TETIS	57.6	12.3	2.682525961	0.0121	0.011671362	0.0176	0.0142	0.00108	0.01735
PUE_CP1_QI_0618	20210719	NA	PUE	CP1	QI	618	L3	O	TETIS	46.8	11.1	3.310686327	0.013	0.011406104	0.0182	0.0168	0	0.01439
PUE_CP1_QI_0618	20210719	NA	PUE	CP1	QI	618	L4	O	TETIS	44.9	11.4	3.563348511	0.0121	0.010964007	0.0153	0.0158	0	0.01368
PUE_CP1_QI_0076	20210719	NA	PUE	CP1	QI	76	L1	Y	TETIS	57.6	13.2	4.067817157	0.0139	0.010846115	0.0192	0.0169	0.00191	0.01724
PUE_CP1_QI_0076	20210719	NA	PUE	CP1	QI	76	L2	Y	TETIS	28	8.9	1.6377584	0.0171	0.015278875	0.0208	0.019	0.00015	0.02068
PUE_CP1_QI_0076	20210719	NA	PUE	CP1	QI	76	L3	O	TETIS	69	14.8	4.050637892	0.0194	0.014893759	0.0274	0.0226	0.00101	0.02627
PUE_CP1_QI_0076	20210719	NA	PUE	CP1	QI	76	L4	O	TETIS	58	13	3.455024488	0.0153	0.014197631	0.0251	0.0219	0	0.02197
PUE_CP2_QI_1113	20210719	NA	PUE	CP2	QI	1113	L1	Y	TETIS	57.9	12.1	5.718064346	0.0165	0.015650236	0.0249	0.0206	0.00044	0.02071
PUE_CP2_QI_1113	20210719	NA	PUE	CP2	QI	1113	L2	Y	TETIS	61.2	11.8	5.253886436	0.0137	0.014500784	0.0226	0.0192	0	0.02031
PUE_CP2_QI_1113	20210719	NA	PUE	CP2	QI	1113	L3	O	TETIS	76.9	15	4.656287117	0.0137	0.011494524	0.0215	0.0185	0.00036	0.01592
PUE_CP2_QI_1113	20210719	NA	PUE	CP2	QI	1113	L4	O	TETIS	65.8	15	5.452123136	0.016	0.01202504	0.0203	0.0194	0	0.01988
PUE_CP2_QI_1151	20210719	NA	PUE	CP2	QI	1151	L1	Y	TETIS	48.8	13.1	4.546081746	0.0206	0.019363851	0.0251	0.0236	0.00386	0.01781
PUE_CP2_QI_1151	20210719	NA	PUE	CP2	QI	1151	L2	Y	TETIS	54.1	12.9	4.171144741	0.019	0.016092333	0.0219	0.0196	0	0.02408
PUE_CP2_QI_1151	20210719	NA	PUE	CP2	QI	1151	L3	O	TETIS	76.5	15.2	4.320501284	0.0179	0.017271259	0.0272	0.0231	0.00261	0.01992
PUE_CP2_QI_1151	20210719	NA	PUE	CP2	QI	1151	L4	O	TETIS	66.2	15	5.451143835	0.0185	0.015915494	0.0264	0.0233	0.00309	0.02591
PUE_CP2_QI_0822	20210719	NA	PUE	CP2	QI	822	L1	Y	TETIS	59	12.7	5.237254947	0.0175	0.014913408	0.0216	0.018	0	0.01214
PUE_CP2_QI_0822	20210719	NA	PUE	CP2	QI	822	L2	Y	TETIS	59.6	12.3	4.51877271	0.0173	0.013351331	0.0204	0.0174	0.00161	0.01524
PUE_CP2_QI_0822	20210719	NA	PUE	CP2	QI	822	L3	O	TETIS	81	13.7	3.671623363	0.015	0.012095776	0.0215	0.0195	0.00123	0.0194
PUE_CP2_QI_0822	20210719	NA	PUE	CP2	QI	822	L4	O	TETIS	95.4	14.6	0	0.0129	0.012378718	0.0182	0.0173	0.00018	0.01255
PSL_22_QI_D1	20210719	09:47:00	PSL	22	QI	D1	L1	Y	TETIS	40.2	9.5	3.223930258	0.0131	0.01662285	0.0232	0.0195	0.00389	0.01223
PSL_22_QI_D1	20210719	09:47:00	PSL	22	QI	D1	L2	Y	TETIS	59.4	12.5	4.389493064	0.012	0.013086073	0.0179	0.0168	0.00225	0.01563
PSL_22_QI_D1	20210719	09:47:00	PSL	22	QI	D1	L3	Y	TETIS	59.2	13	3.991325087	0.0134	0.012643976	0.0185	0.0177	0.00062	0.01613
PSL_22_QI_D1	20210719	09:47:00	PSL	22	QI	D1	L4	Y	TETIS	32.2	9.6	2.572214775	0.0138	0.014925197	0.0203	0.0171	0	0.01519
PSL_22_QI_D2	20210719	10:00:00	PSL	22	QI	D2	L1	Y	TETIS	44.5	11.2	3.083213002	0.0151	0.015827075	0.0224	0.021	0.00172	0.01705
PSL_22_QI_D2	20210719	10:00:00	PSL	22	QI	D2	L2	Y	TETIS	45.8	11.3	3.252399515	0.0175	0.014677623	0.0248	0.0202	0	0.0238
PSL_22_QI_D2	20210719	10:00:00	PSL	22	QI	D2	L3	Y	TETIS	46.9	11.3	2.968420759	0.0152	0.014323945	0.0215	0.0188	0	0.01799
PSL_22_QI_D2	20210719	10:00:00	PSL	22	QI	D2	L4	Y	TETIS	47	11.5	3.039389949	0.0149	0.013439751	0.0215	0.0186	0.00141	0.0203
PSL_22_QI_D3	20210719	10:05:00	PSL	22	QI	D3	L1	O	TETIS	47.7	11.6	3.67787486	0.0113	0.009902974	0.0168	0.0155	0.00072	0.01206
PSL_22_QI_D3	20210719	10:05:00	PSL	22	QI	D3	L2	O	TETIS	53.5	11.5	3.289100158	0.0113	0.008399844	0.0163	0.0147	0.00028	0.01186
PSL_22_QI_D3	20210719	10:05:00	PSL	22	QI	D3	L3	O	TETIS	50.3	12	4.312388988	0.0122	0.009902974	0.0201	0.0157	0.00198	0.01878
PSL_22_QI_D3	20210719	10:05:00	PSL	22	QI	D3	L4	O	TETIS	50.4	11.8	3.748662549	0.0119	0.0091072	0.0179	0.0148	0.00046	0.0193
PSL_22_QI_D4	20210719	NA	PSL	22	QI	D4	L1	Y	TETIS	64.5	14.2	5.716353603	0.0194	0.016711269	0.0239	0.0213	0.00162	0.01471
PSL_22_QI_D4	20210719	NA	PSL	22	QI	D4	L2	Y	TETIS	63	14.3	6.077375921	0.02	0.017212312	0.0242	0.0215	0.00508	0.0248
PSL_22_QI_D4	20210719	NA	PSL	22	QI	D4	L3	Y	TETIS	52	13.5	5.465193844	0.0196	0.016774426	0.0246	0.0199	0.00216	0.01794
PSL_22_QI_D4	20210719	NA	PSL	22	QI	D4	L4	Y	TETIS	58	14.3	5.324036454	0.0181	0.014441837	0.0211	0.0174	0.00412	0.01807
PSL_10_QI_D1	20210719	10:33:00	PSL	10	QI	D1	L1	Y	TETIS	71	16.7	4.889028791	0.0189	0.015561817	0.0255	0.0219	0.00408	0.01779
PSL_10_QI_D1	20210719	10:33:00	PSL	10	QI	D1	L2	Y	TETIS	67.3	15.2	4.651454986	0.0155	0.014677623	0.0221	0.0206	0.00432	0.01406
PSL_10_QI_D1	20210719	10:33:00	PSL	10	QI	D1	L3	Y	TETIS	71	15.1	6.051728347	0.0162	0.012530294	0.0192	0.018	0.00156	0.0134
PSL_10_QI_D1	20210719	10:33:00	PSL	10	QI	D1	L4	Y	TETIS	69.1	15.3	5.461743355	0.0189	0.01534961	0.0243	0.0211	0.00361	0.01878
PSL_10_QI_D2	20210719	10:40:00	PSL	10	QI	D2	L1	Y	TETIS	42.7	10	5.230207756	0.0136	0.017683883	0.0264	0.0234	0.00455	0.01265
PSL_10_QI_D2	20210719	10:40:00	PSL	10	QI	D2	L2	Y	TETIS	57.2	10	5.688805193	0.0125	0.016387065	0.0272	0.0218	0.00168	0.02089
PSL_10_QI_D2	20210719	10:40:00	PSL	10	QI	D2	L3	Y	TETIS	43.6	9.4	5.136963233	0.0127	0.016711269	0.0272	0.023	0	0.02281
PSL_10_QI_D2	20210719	10:40:00	PSL	10	QI	D2	L4	Y	TETIS	46	11.5	4.824021513	0.0149	0.016563903	0.0262	0.0223	0.00435	0.02217
PSL_10_QI_D3	20210719	NA	PSL	10	QI	D3	L1	Y	TETIS	72.9	16.8	5.181019461	0.0182	0.014854461	0.022	0.0196	0.00495	0.01839
PSL_10_QI_D3	20210719	NA	PSL	10	QI	D3	L2	Y	TETIS	67	15.1	4.897037701	0.0172	0.015326032	0.021	0.0202	0.00377	0.01169
PSL_10_QI_D3	20210719	NA	PSL	10	QI	D3	L3	Y	TETIS	77.2	16	5.075615967	0.0175	0.014618676	0.0207	0.0185	0.00475	0.01462
PSL_10_QI_D3	20210719	NA	PSL	10	QI	D3	L4	Y	TETIS	72.9	15.6	5.42632144	0.0183	0.014925197	0.0205	0.018	0.00062	0.01619
PSL_10_QI_D4	20210719	10:54:00	PSL	10	QI	D4	L1	Y	TETIS	66.6	12.9	3.759461138	0.0148	0.014589203	0.025	0.0202	0.00358	0.02282
PSL_10_QI_D4	20210719	10:54:00	PSL	10	QI	D4	L2	Y	TETIS	69.3	12.5	4.412750187	0.0147	0.01471299	0.026	0.0208	0.00211	0.02103
PSL_10_QI_D4	20210719	10:54:00	PSL	10	QI	D4	L3	Y	TETIS	70.3	12.1	4.416435987	0.0144	0.014972354	0.0248	0.0213	0.00005	0.01613
PSL_10_QI_D4	20210719	10:54:00	PSL	10	QI	D4	L4	Y	TETIS	65.3	11.9	4.949531144	0.0148	0.013439751	0.0235	0.0198	0	0.01705
PSL_10_QI_D5	20210719	11:01:00	PSL	10	QI	D5	L1	Y	TETIS	43.4	10.8	2.215702052	NA	NA	NA	NA	0.00023	0.01795
PSL_10_QI_D5	20210719	11:01:00	PSL	10	QI	D5	L2	Y	TETIS	50.8	11	2.534567088	NA	NA	NA	NA	0	0.01353
PSL_10_QI_D5	20210719	11:01:00	PSL	10	QI	D5	L3	Y	TETIS	42.1	10.8	2.320300555	0.0141	0.014412364	0.0177	0.0163	0	0.01635
PSL_10_QI_D5	20210719	11:01:00	PSL	10	QI	D5	L4	Y	TETIS	43.1	11.3	2.41463488	0.0147	0.01471299	0.0177	0.0173	0.00304	0.01226
PSL_8_QP_D2	20210719	14:25:00	PSL	8	QP	D2	L1	NA	TETIS	28.7	8.6	2.179995107	0.0077	0.008645454	0.0099	0.0103	0.00137	0.00826
PSL_8_QP_D2	20210719	14:25:00	PSL	8	QP	D2	L2	NA	TETIS	31	9.3	2.141098693	0.0073	0.008205322	0.0079	0.009	0.00058	0.00775
PSL_8_QP_D2	20210719	14:25:00	PSL	8	QP	D2	L3	NA	TETIS	41.4	9.5	2.745170857	0.0068	0.008267215	0.0069	0.0084	0	0.00703
PSL_8_QP_D2	20210719	14:25:00	PSL	8	QP	D2	L4	NA	TETIS	34.6	9.2	2.58641203	0.0076	0.009044043	0.0087	0.0103	0.00139	0.00583
PSL_8_QP_D3	20210719	13:43:00	PSL	8	QP	D3	L1	NA	TETIS	33.2	8.7	2.125775157	0.009	0.009593506	0.0111	0.013	0.00144	0.00742
PSL_8_QP_D3	20210719	13:43:00	PSL	8	QP	D3	L2	NA	TETIS	45.9	9.3	2.77879144	0.0082	0.009785082	0.0093	0.0115	0.00056	0.00766
PSL_8_QP_D3	20210719	13:43:00	PSL	8	QP	D3	L3	NA	TETIS	41.8	9.1	2.735233914	0.0087	0.010327387	0.0117	0.012	0.00104	0.01073
PSL_8_QP_D3	20210719	13:43:00	PSL	8	QP	D3	L4	NA	TETIS	46.9	9.7	2.708466393	0.0099	0.009549297	0.0117	0.0118	0.00153	0.00919
PSL_7_QP_D4	20210719	13:30:00	PSL	7	QP	D4	L1	NA	TETIS	37.5	9.7	2.505295533	0.0082	0.009498771	0.009	0.0113	0.00073	0.006
PSL_7_QP_D4	20210719	13:30:00	PSL	7	QP	D4	L2	NA	TETIS	44.1	9.6	2.706415748	0.008	0.009505087	0.0096	0.0107	0.00084	0.00779
PSL_7_QP_D4	20210719	13:30:00	PSL	7	QP	D4	L3	NA	TETIS	41.9	9.5	2.641362451	0.0074	0.008523631	0.0077	0.0094	0.0004	0.00575
PSL_7_QP_D4	20210719	13:30:00	PSL	7	QP	D4	L4	NA	TETIS	40.5	9.9	2.970581761	0.0085	0.009352809	0.0103	0.0109	0.00222	0.00779
PSL_7_QP_D5	20210719	14:22:00	PSL	7	QP	D5	L1	NA	TETIS	44	10.5	2.618769952	0.0096	0.011494524	0.0111	0.0132	0.00172	0.00678
PSL_7_QP_D5	20210719	14:22:00	PSL	7	QP	D5	L2	NA	TETIS	44	10	2.675688228	0.0091	0.010408228	0.0096	0.0121	0.0006	0.00898
PSL_7_QP_D5	20210719	14:22:00	PSL	7	QP	D5	L3	NA	TETIS	43.5	10.1	2.534510395	0.0088	0.010178057	0.0097	0.0116	0.00266	0.00636
PSL_7_QP_D5	20210719	14:22:00	PSL	7	QP	D5	L4	NA	TETIS	32.7	9	2.036990655	0.0078	0.008806574	0.0082	0.0097	0.00076	0.0058
PSL_8_QP_D6	20210719	13:50:00	PSL	8	QP	D6	L1	NA	TETIS	47.9	10.4	3.073975056	0.01	0.01061033	0.0128	0.0134	0	0.01184
PSL_8_QP_D6	20210719	13:50:00	PSL	8	QP	D6	L2	NA	TETIS	43.7	10.8	3.123061463	0.0094	0.01061033	0.0124	0.0137	0.00212	0.01047
PSL_8_QP_D6	20210719	13:50:00	PSL	8	QP	D6	L3	NA	TETIS	34.7	9.9	2.432532189	0.0073	0.008235637	0.0089	0.011	0.0012	0.00627
PSL_8_QP_D6	20210719	13:50:00	PSL	8	QP	D6	L4	NA	TETIS	44.3	11.2	3.245506815	0.01	0.010831378	0.0139	0.0138	0.00101	0.01261
PSL_8_QP_D7	20210719	14:00:00	PSL	8	QP	D7	L1	NA	TETIS	52.1	9.6	2.895507943	0.0094	0.01076752	0.0113	0.012	0	0.01019
PSL_8_QP_D7	20210719	14:00:00	PSL	8	QP	D7	L2	NA	TETIS	46.7	9.6	3.012525613	0.0082	0.009852449	0.01	0.0118	0.00155	0.00804
PSL_8_QP_D7	20210719	14:00:00	PSL	8	QP	D7	L3	NA	TETIS	40.5	8.6	2.715992283	0.0072	0.008532473	0.0082	0.0093	0.00069	0.00643
PSL_8_QP_D7	20210719	14:00:00	PSL	8	QP	D7	L4	NA	TETIS	38.4	9.4	2.612285211	0.0092	0.009124883	0.0109	0.0108	0.00129	0.01002
PSL_8_QP_D8	20210719	14:16:00	PSL	8	QP	D8	L1	NA	TETIS	46.7	11	2.975767604	0.0099	0.00870047	0.0122	0.0103	0	0.0107
PSL_8_QP_D8	20210719	14:16:00	PSL	8	QP	D8	L2	NA	TETIS	45.8	11.2	3.16805177	0.0105	0.011632065	0.014	0.0136	0.00292	0.01243
PSL_8_QP_D8	20210719	14:16:00	PSL	8	QP	D8	L3	NA	TETIS	41.8	10.2	2.784892763	0.0095	0.010559804	0.0108	0.0127	0.00071	0.009
PSL_8_QP_D8	20210719	14:16:00	PSL	8	QP	D8	L4	NA	TETIS	41.7	10.2	2.681391046	0.0082	0.009608243	0.0094	0.0111	0	0.00532
PSL_11_QI_D13	20210719	12:02:00	PSL	11	QI	D13	L1	Y	TETIS	42.9	12.3	2.963761722	0.0132	0.012732395	0.0149	0.0156	0	0.01456
PSL_11_QI_D13	20210719	12:02:00	PSL	11	QI	D13	L2	Y	TETIS	36.5	10.3	2.607556901	0.0112	0.010862956	0.0136	0.0132	0	0.01271
PSL_11_QI_D13	20210719	12:02:00	PSL	11	QI	D13	L3	Y	TETIS	43.8	11.9	3.176265356	0.0147	0.013007478	0.0198	0.0164	0	0.01601
PSL_11_QI_D13	20210719	12:02:00	PSL	11	QI	D13	L4	Y	TETIS	46.7	11.7	3.17607787	0.0127	0.011459156	0.0162	0.0148	0.00204	0.01136
PSL_11_QP_D3	20210719	11:37:00	PSL	11	QP	D3	L1	NA	TETIS	32	10.5	3.064814518	0.011	0.011918937	0.014	0.0141	0.0003	0.01234
PSL_11_QP_D3	20210719	11:37:00	PSL	11	QP	D3	L2	NA	TETIS	36.9	10.6	3.26943015	0.0119	0.01253948	0.0161	0.0145	0.00107	0.01279
PSL_11_QP_D3	20210719	11:37:00	PSL	11	QP	D3	L3	NA	TETIS	38.3	10.7	3.291694558	0.0124	0.014264999	0.0157	0.0164	0.0009	0.01433
PSL_11_QP_D3	20210719	11:37:00	PSL	11	QP	D3	L4	NA	TETIS	44.6	10.5	3.438213148	0.0106	0.012405924	0.013	0.0135	0.00219	0.01219
PSL_11_QP_D2	20210719	11:43:00	PSL	11	QP	D2	L1	NA	TETIS	39.9	9.9	2.336982588	0.0087	0.011211582	0.0103	0.0127	0.00248	0.0084
PSL_11_QP_D2	20210719	11:43:00	PSL	11	QP	D2	L2	NA	TETIS	36.1	9.2	2.564220701	0.0072	0.008809789	0.0078	0.0085	0	0.00795
PSL_11_QP_D2	20210719	11:43:00	PSL	11	QP	D2	L3	NA	TETIS	41.2	10.4	2.296804166	0.0095	0.011671362	0.0121	0.0129	0.00235	0.00718
PSL_11_QP_D2	20210719	11:43:00	PSL	11	QP	D2	L4	NA	TETIS	44.2	10.5	2.63417305	0.0094	0.011191371	0.0116	0.0123	0.00022	0.00971
PSL_11_QP_D10	20210719	11:55:00	PSL	11	QP	D10	L1	NA	TETIS	52.3	12.4	2.916548285	0.011	0.012865025	0.0127	0.0148	0.00019	0.01098
PSL_11_QP_D10	20210719	11:55:00	PSL	11	QP	D10	L2	NA	TETIS	54.6	11.9	2.960306875	0.0117	0.013243263	0.0141	0.0142	0.00262	0.01036
PSL_11_QP_D10	20210719	11:55:00	PSL	11	QP	D10	L3	NA	TETIS	61.4	13	2.997058791	0.0108	0.012555557	0.0124	0.0137	0	0.01377
PSL_11_QP_D10	20210719	11:55:00	PSL	11	QP	D10	L4	NA	TETIS	55.1	12.4	2.768572686	0.0103	0.01073894	0.0105	0.0125	0.00141	0.00749
PUE_CP1_QI_0290	20210831	09:27:00	PUE	CP1	QI	290	L1	Y	TETIS	46.5	12.6	5.893545957	0.0167	0.015612342	0.0271	0.0228	0.006	0.0154
PUE_CP1_QI_0290	20210831	09:27:00	PUE	CP1	QI	290	L2	Y	TETIS	48.6	12.8	4.32949519	0.0155	0.014430048	0.0222	0.0204	0	0.01517
PUE_CP1_QI_0290	20210831	09:27:00	PUE	CP1	QI	290	L3	Y	TETIS	52.2	14.2	5.993128306	0.0168	0.015679709	0.0298	0.0232	0.00366	0.02921
PUE_CP1_QI_0290	20210831	09:27:00	PUE	CP1	QI	290	L4	O	TETIS	60.5	14.6	4.18080582	0.0158	0.014589203	0.0271	0.0224	0.00233	0.02657
PUE_CP1_QI_0452	20210831	09:37:00	PUE	CP1	QI	452	L1	Y	TETIS	38.1	11.3	4.236241183	0.0171	0.014633413	0.0231	0.0191	0.00183	0.02139
PUE_CP1_QI_0452	20210831	09:37:00	PUE	CP1	QI	452	L2	Y	TETIS	41.8	12.2	4.382046738	0.0154	0.012814013	0.0174	0.0164	0.00094	0.01629
PUE_CP1_QI_0452	20210831	09:37:00	PUE	CP1	QI	452	L3	O	TETIS	61.9	13.4	3.345031309	0.0115	0.010256652	0.0182	0.0158	0.00042	0.01654
PUE_CP1_QI_0452	20210831	09:37:00	PUE	CP1	QI	452	L4	O	TETIS	68.4	13.5	3.416686767	0.0125	0.011060465	0.0179	0.0162	0	0.01714
PUE_CP1_QI_0618	20210831	09:42:00	PUE	CP1	QI	618	L1	Y	TETIS	41.2	11.7	3.668319216	0.0148	0.014500784	0.0221	0.0184	0	0.02012
PUE_CP1_QI_0618	20210831	09:42:00	PUE	CP1	QI	618	L2	Y	TETIS	50.1	12.1	3.770101751	0.0169	0.01598623	0.0224	0.0214	0	0.02067
PUE_CP1_QI_0618	20210831	09:42:00	PUE	CP1	QI	618	L3	Y	TETIS	46.8	12.8	4.056338618	0.016	0.014677623	0.0217	0.0199	0	0.01974
PUE_CP1_QI_0618	20210831	09:42:00	PUE	CP1	QI	618	L4	O	TETIS	39.6	10.7	3.986843329	0.0104	0.011671362	0.0192	0.0189	0.00196	0.01274
PUE_CP1_QI_0076	20210831	09:48:00	PUE	CP1	QI	76	L1	Y	TETIS	66.4	14	5.035784327	0.0191	0.016681796	0.0277	0.0222	0.006	0.02444
PUE_CP1_QI_0076	20210831	09:48:00	PUE	CP1	QI	76	L2	Y	TETIS	48.9	12.7	3.430611585	0.019	0.017448097	0.0247	0.0204	0.00137	0.01477
PUE_CP1_QI_0076	20210831	09:48:00	PUE	CP1	QI	76	L3	O	TETIS	58.6	13.4	4.51107893	0.0191	0.01756599	0.0338	0.0254	0	0.02976
PUE_CP1_QI_0076	20210831	09:48:00	PUE	CP1	QI	76	L4	O	TETIS	48.4	12.8	4.214101885	0.0163	0.015597184	0.0254	0.0226	0	0.01895
PUE_CP2_QI_1113	20210831	10:00:00	PUE	CP2	QI	1113	L1	Y	TETIS	71.4	13.2	5.143218413	0.018	0.016092333	0.0243	0.0199	0	0.02322
PUE_CP2_QI_1113	20210831	10:00:00	PUE	CP2	QI	1113	L2	Y	TETIS	62.6	13.6	5.546135324	0.0164	0.015959704	0.0221	0.0207	0.00005	0.0147
PUE_CP2_QI_1113	20210831	10:00:00	PUE	CP2	QI	1113	L3	O	TETIS	78.3	16.2	6.048165452	0.0155	0.012968181	0.0211	0.0184	0.00143	0.01679
PUE_CP2_QI_1113	20210831	10:00:00	PUE	CP2	QI	1113	L4	O	TETIS	76.4	15	2.697410109	0.0129	0.011435577	0.0187	0.0163	0.0019	0.01402
PUE_CP2_QI_1151	20210831	10:05:00	PUE	CP2	QI	1151	L1	Y	TETIS	38.9	12.8	5.044564567	0.0205	0.018391238	0.0258	0.0214	0.00391	0.01929
PUE_CP2_QI_1151	20210831	10:05:00	PUE	CP2	QI	1151	L2	Y	TETIS	40.6	12.5	4.749996141	0.0195	0.01850913	0.0249	0.0226	0	0.02018
PUE_CP2_QI_1151	20210831	10:05:00	PUE	CP2	QI	1151	L3	O	TETIS	76.7	16.4	4.935175362	0.0185	0.01662285	0.0287	0.0238	0.00579	0.02579
PUE_CP2_QI_1151	20210831	10:05:00	PUE	CP2	QI	1151	L4	O	TETIS	60.8	15.3	5.191213693	0.0192	0.016269172	0.0247	0.0218	0.00535	0.02115
PUE_CP2_QI_1411	20210831	10:10:00	PUE	CP2	QI	1411	L1	Y	TETIS	46	11.2	3.319753056	0.0136	0.012467137	0.0188	0.0157	0.00068	0.01665
PUE_CP2_QI_1411	20210831	10:10:00	PUE	CP2	QI	1411	L2	Y	TETIS	47.5	11	4.610949131	0.013	0.013369015	0.0188	0.0168	0	0.01575
PUE_CP2_QI_1411	20210831	10:10:00	PUE	CP2	QI	1411	L3	O	TETIS	71.7	13.9	0	0.0135	0.013086073	0.022	0.0198	0	0.01795
PUE_CP2_QI_1411	20210831	10:10:00	PUE	CP2	QI	1411	L4	O	TETIS	53.7	13.7	5.530743429	0.0133	0.013174493	0.023	0.0218	0.00073	0.01989
PUE_CP2_QI_0822	20210831	10:15:00	PUE	CP2	QI	822	L1	Y	TETIS	47.4	12.8	5.91528588	0.0171	0.01709442	0.0273	0.0231	0.00227	0.02437
PUE_CP2_QI_0822	20210831	10:15:00	PUE	CP2	QI	822	L2	Y	TETIS	72.6	14.9	6.546294787	0.0202	0.017507044	0.0275	0.0237	0.00379	0.02293
PUE_CP2_QI_0822	20210831	10:15:00	PUE	CP2	QI	822	L3	O	TETIS	66.4	14.9	3.920579896	0.0162	0.015561817	0.0272	0.0231	0.002	0.02645
PUE_CP2_QI_0822	20210831	10:15:00	PUE	CP2	QI	822	L4	O	TETIS	86.1	15.5	7.075406538	0.0143	0.013439751	0.0218	0.0202	0	0.0163
PSL_22_QI_D1	20210831	09:38:00	PSL	22	QI	D1	L1	Y	TETIS	36.3	10.8	4.45546931	0.0137	0.015915494	0.026	0.0219	0.00113	0.02067
PSL_22_QI_D1	20210831	09:38:00	PSL	22	QI	D1	L2	Y	TETIS	33.6	10.2	4.794070459	0.0134	0.014854461	0.0259	0.0205	0.00162	0.02152
PSL_22_QI_D1	20210831	09:38:00	PSL	22	QI	D1	L3	O	TETIS	57.3	13	4.868036826	0.0117	0.011907148	0.0206	0.018	0.0018	0.0162
PSL_22_QI_D1	20210831	09:38:00	PSL	22	QI	D1	L4	O	TETIS	52.4	11.4	4.868359767	0.0112	0.012307982	0.0207	0.0182	0.00248	0.01978
PSL_22_QI_D2	20210831	09:55:00	PSL	22	QI	D2	L1	Y	TETIS	29.5	11.5	2.892764736	0.0166	0.014766042	0.0239	0.0218	0.00464	0.01644
PSL_22_QI_D2	20210831	09:55:00	PSL	22	QI	D2	L2	Y	TETIS	26.4	9.5	3.007284697	0.0132	0.012378718	0.0223	0.0187	0.00006	0.02187
PSL_22_QI_D2	20210831	09:55:00	PSL	22	QI	D2	L3	O	TETIS	54.5	13.3	4.183335195	0.0148	0.014197631	0.0284	0.023	0.00117	0.02484
PSL_22_QI_D2	20210831	09:55:00	PSL	22	QI	D2	L4	O	TETIS	44	13.9	5.079065181	0.0156	0.014412364	0.0276	0.0248	0.00253	0.02491
PSL_22_QI_D3	20210831	09:58:00	PSL	22	QI	D3	L1	Y	TETIS	25.3	6.9	4.249435783	0.0089	0.01249661	0.0262	0.0177	0.00036	0.02202
PSL_22_QI_D3	20210831	09:58:00	PSL	22	QI	D3	L2	Y	TETIS	24	7.4	3.212680628	0.0103	0.012260825	0.0209	0.0173	0.00086	0.01194
PSL_22_QI_D3	20210831	09:58:00	PSL	22	QI	D3	L3	O	TETIS	44.5	12.3	4.484996841	0.0123	0.010846115	0.0203	0.0167	0.00128	0.01867
PSL_22_QI_D3	20210831	09:58:00	PSL	22	QI	D3	L4	O	TETIS	41.3	12	4.701073035	0.0121	0.010492437	0.0209	0.0179	0.00076	0.01863
PSL_22_QI_D4	20210831	10:05:00	PSL	22	QI	D4	L1	Y	TETIS	59.9	12.1	4.71156415	0.0143	0.015797602	0.026	0.0235	0	0.02282
PSL_22_QI_D4	20210831	10:05:00	PSL	22	QI	D4	L2	Y	TETIS	54	12.2	4.732921	0.0144	0.014854461	0.0284	0.0223	0.00449	0.01993
PSL_22_QI_D4	20210831	10:05:00	PSL	22	QI	D4	L3	O	TETIS	51.2	14.4	4.919517681	0.0185	0.015384978	0.0309	0.0259	0.00184	0.03172
PSL_22_QI_D4	20210831	10:05:00	PSL	22	QI	D4	L4	O	TETIS	44.2	13.4	5.248940455	0.0152	0.014618676	0.0276	0.0232	0.0017	0.03044
PSL_10_QI_D1	20210831	10:25:00	PSL	10	QI	D1	L1	Y	TETIS	52.7	14.9	5.654696158	0.0167	0.014298682	0.0284	0.0239	0.00318	0.02472
